Time (s),Amplitude
2.0,0.02173125771280793
2.0,0.008743079532334844
2.0,0.032952495378638834
2.0,0.054068465315493495
2.0,0.006725096189112719
2.0,0.004897343549962171
2.0,0.049836892421560065
2.0,0.024133499000710244
2.0,-0.016981282086932527
2.0,-0.004949668519063647
2.0,-0.038399962618811
2.0,-0.04854784745865831
2.0,-0.04529900648468376
2.0,-0.11006675876820261
2.0,-0.11232682575867328
2.0,-0.08074180431297905
2.0,-0.08251186002361095
2.0,-0.04816030200702939
2.0,-0.07664947237804375
2.0,-0.08135920964369542
2.0,-0.0058345203473370135
2.0,-0.04131895932075524
2.0,-0.045990431263837284
2.0,-0.08555912108070098
2.0,-0.06442655136725171
2.0,-0.046130758385141975
2.0,-0.07161441665889039
2.0,-0.03454796206962493
2.0,-0.05252934557402435
2.0,-0.045038270748332415
2.0,-0.04041846325057079
2.0,0.022419350989167804
2.0,-0.025921281462570438
2.0,-0.05826625568349937
2.0,-0.02081866029931248
2.0,-0.0705595192494708
2.0,-0.04904279841428738
2.0,-0.10322974904034052
2.0,-0.08524408492615328
2.0,-0.03264304858652725
2.0,-0.009368075347365716
2.0,-0.022480003581593355
2.0,-0.03473261855685969
2.0,-0.04763208848440778
2.0,-0.07928963496371103
2.0,-0.05868240799157734
2.0,-0.03882561698856471
2.0,0.006147282717375856
2.0,-0.013877869147155759
2.0,-0.06712285332138193
2.0,-0.016565473067899912
2.0,-0.02598232635413714
2.0,-0.02608013199774845
2.0,0.016410339013170107
2.0,0.03627825921233864
2.0,0.02943615964206365
2.0,-0.019236468196406578
2.0,-0.009061111936560926
2.0,0.013624957647037366
2.0,0.028155179104093656
2.0,-0.01101508808660793
2.0,-0.013567427978468547
2.0,-0.03770067135068453
2.0,-0.032047231971967634
2.0,0.03327662114267951
2.0,0.056743798681841304
2.0,0.02636323852446727
2.0,0.049498298240237784
2.0,0.0316281001665272
2.0,0.004064193224719949
2.0,0.03407452183700932
2.0,0.06396492848656282
2.0,0.027204232375404116
2.0,0.04582539100581415
2.0,-0.05848242805710585
2.0,0.016584628425926937
2.0,0.004698478195797298
2.0,-0.010376215208906643
2.0,-0.010394558036091166
2.0,-0.06142400666130236
2.0,-0.014223289613355772
2.0,0.016282407760154896
2.0,0.04465024844232971
2.0,-0.008460861364744127
2.0,-0.023333606495981814
2.0,-0.00973458618755179
2.0,0.030968230362370692
2.0,0.018030271899920205
2.0,-0.0038098542826570667
2.0,0.020603255452076048
2.0,0.014571367580786995
2.0,0.028676829885219333
2.0,-0.01809049923872496
2.0,-0.018417096612480637
2.0,-0.0254433980852458
2.0,-0.049919750629113586
2.0,-0.003002267251873309
2.0,0.0023423461321470684
2.0,-0.006385981098283152
2.0,-0.019959508897735494
2.0,-0.05151704291446395
2.0,-0.026362004607375162
2.0,-0.018573635242641308
2.0,-0.022712648884848825
2.0,0.0034191650793189412
2.0,0.034198169764879764
2.0,0.07641666819258658
2.0,0.03410128461761566
2.0,0.026215601829494894
2.0,0.007163495340535696
2.0,-0.0386900947457697
2.0,0.012390417226104714
2.0,0.0368337115380395
2.0,0.09969597155222436
2.0,0.03650487057572881
2.0,0.037650153074069444
2.0,0.02443545541432312
2.0,0.00035940763850589693
2.0,0.0617631818348272
2.0,0.06080105890707123
2.0,0.053593921023198404
2.0,0.012288524216581671
2.0,0.05894994929977544
2.0,-0.005143462873104749
2.0,0.04526694298045989
2.0,0.08325018531418907
2.0,-0.003939926182777998
2.0,-0.007459613694066971
2.0,0.005091743065181743
2.0,-0.01763445402810257
2.0,-0.04466155623298132
2.0,-0.007099776201191122
2.0,-0.02433592614190077
2.0,0.013112370986853973
2.0,-0.007585188483626354
2.0,0.05040824654589491
2.0,-0.0029953052850834796
2.0,0.00540594352505135
2.0,0.03266186787594702
2.0,-0.015053358994305582
2.0,0.023893096107792368
2.0,0.049066851717015414
2.0,-0.0217883038162401
2.0,0.018569695353629772
2.0,0.02922328650918087
2.0,0.03591547986552382
2.0,-0.01941601168530588
2.0,-0.02135770468668008
2.0,0.03335199125623765
2.0,0.037749559272353156
2.0,0.03939578693813854
2.0,0.03996565621370913
2.0,0.016155295635700787
2.0,0.040546681341196406
2.0,0.04536152911783352
2.0,0.029789766614252325
2.0,0.09589312101003393
2.0,0.06000694041794202
2.0,0.014182206869179965
2.0,0.054680808561471124
2.0,0.024225651191409334
2.0,0.07279276395559903
2.0,0.08590734690617899
2.0,0.040553074987156844
2.0,0.08435557190776685
2.0,0.078646622915478
2.0,0.09213493015152015
2.0,0.11242930094814611
2.0,0.047666712168885766
2.0,0.0181944254566302
2.0,0.009166991570760518
2.0,0.013763630898234964
2.0,0.040989266002690025
2.0,0.06058580417510289
2.0,0.06843689187135207
2.0,0.08496015892599904
2.0,0.0735173256629673
2.0,0.10727640649635119
2.0,0.07627169422558523
2.0,0.1430886478245164
2.0,0.08375410622772575
2.0,0.025476761317154966
2.0,0.014466871315560036
2.0,0.051850074228146165
2.0,0.04089208507935323
2.0,0.06218638504756419
2.0,0.0533270447007468
2.0,0.028485822282197003
2.0,-0.002335527935319618
2.0,-0.022087670925150203
2.0,0.011554019038844414
2.0,0.05194320879896132
2.0,0.03508305752206455
2.0,-0.0024728661721764695
2.0,0.03366830034644877
2.0,0.041429581487091784
2.0,0.01181151267036073
2.0,0.03778351554116848
2.0,0.03713817572343505
2.0,0.012689833380660934
2.0,0.05726901593863835
2.0,0.07566665936825735
2.0,0.09415008181675533
2.0,0.086559878857431
2.0,0.019909897791065688
2.0,0.03143858671831528
2.0,0.08184088470030162
2.0,0.0972185613797135
2.0,0.11949732409583971
2.0,0.20665333896710583
2.0,0.12891684629429723
2.0,0.1271385807705777
2.0,0.11592340446734536
2.0,0.09443277187571682
2.0,0.062015444325799876
2.0,0.07509501035740165
2.0,0.03144235416130235
2.0,0.03629495210325042
2.0,0.031402547751891975
2.0,0.05350738304014396
2.0,0.10026800194946486
2.0,-0.0047928600074090754
2.0,0.03825039460730656
2.0,-0.015756912985198473
2.0,0.012757158496424512
2.0,0.05727697894855432
2.0,0.028802433495405014
2.0,-0.006848574338234062
2.0,0.00370537834504742
2.0,0.04023686159531571
2.0,0.010947515476287811
2.0,0.03404006611369158
2.0,0.032976324538209686
2.0,0.02465923579233357
2.0,0.09540921395316992
