Time (s),Amplitude
0.0,0.010865628856403966
0.00020002000200020003,0.004371539766167422
0.00040004000400040005,0.016476247689319417
0.0006000600060006001,0.027034232657746748
0.0008000800080008001,0.0033625480945563596
0.001000100010001,0.0024486717749810853
0.0012001200120012002,0.024918446210780033
0.0014001400140014,0.012066749500355122
0.0016001600160016002,-0.008490641043466264
0.0018001800180018003,-0.0024748342595318235
0.002000200020002,-0.0191999813094055
0.0022002200220022,-0.024273923729329155
0.0024002400240024004,-0.02264950324234188
0.0026002600260026003,-0.05503337938410131
0.0028002800280028,-0.05616341287933664
0.0030003000300030005,-0.04037090215648952
0.0032003200320032004,-0.041255930011805476
0.0034003400340034003,-0.024080151003514697
0.0036003600360036006,-0.03832473618902187
0.0038003800380038005,-0.04067960482184771
0.004000400040004,-0.0029172601736685067
0.0042004200420042,-0.02065947966037762
0.0044004400440044,-0.022995215631918642
0.004600460046004601,-0.04277956054035049
0.004800480048004801,-0.03221327568362586
0.005000500050005001,-0.023065379192570987
0.005200520052005201,-0.03580720832944519
0.0054005400540054005,-0.017273981034812466
0.0056005600560056,-0.026264672787012174
0.005800580058005801,-0.022519135374166208
0.006000600060006001,-0.020209231625285394
0.006200620062006201,0.011209675494583902
0.006400640064006401,-0.012960640731285219
0.006600660066006601,-0.029133127841749686
0.006800680068006801,-0.01040933014965624
0.0070007000700070005,-0.0352797596247354
0.007200720072007201,-0.02452139920714369
0.007400740074007401,-0.05161487452017026
0.007600760076007601,-0.04262204246307664
0.007800780078007801,-0.016321524293263626
0.008000800080008,-0.004684037673682858
0.008200820082008202,-0.011240001790796678
0.0084008400840084,-0.017366309278429845
0.008600860086008601,-0.02381604424220389
0.0088008800880088,-0.03964481748185551
0.009000900090009001,-0.02934120399578867
0.009200920092009202,-0.019412808494282355
0.009400940094009401,0.003073641358687928
0.009600960096009602,-0.0069389345735778795
0.0098009800980098,-0.033561426660690966
0.010001000100010001,-0.008282736533949956
0.0102010201020102,-0.01299116317706857
0.010401040104010401,-0.013040065998874225
0.010601060106010602,0.008205169506585053
0.010801080108010801,0.01813912960616932
0.011001100110011002,0.014718079821031824
0.0112011201120112,-0.009618234098203289
0.011401140114011402,-0.004530555968280463
0.011601160116011602,0.006812478823518683
0.011801180118011801,0.014077589552046828
0.012001200120012002,-0.005507544043303965
0.012201220122012201,-0.006783713989234274
0.012401240124012402,-0.018850335675342264
0.012601260126012601,-0.016023615985983817
0.012801280128012802,0.016638310571339757
0.013001300130013002,0.028371899340920652
0.013201320132013201,0.013181619262233634
0.013401340134013402,0.024749149120118892
0.013601360136013601,0.0158140500832636
0.013801380138013802,0.0020320966123599745
0.014001400140014001,0.01703726091850466
0.014201420142014202,0.03198246424328141
0.014401440144014403,0.013602116187702058
0.014601460146014602,0.022912695502907074
0.014801480148014802,-0.029241214028552925
0.015001500150015001,0.008292314212963468
0.015201520152015202,0.002349239097898649
0.015401540154015403,-0.0051881076044533216
0.015601560156015602,-0.005197279018045583
0.0158015801580158,-0.03071200333065118
0.016001600160016,-0.007111644806677886
0.016201620162016202,0.008141203880077448
0.016401640164016403,0.022325124221164856
0.0166016601660166,-0.004230430682372064
0.0168016801680168,-0.011666803247990907
0.017001700170017002,-0.004867293093775895
0.017201720172017203,0.015484115181185346
0.017401740174017404,0.009015135949960102
0.0176017601760176,-0.0019049271413285333
0.0178017801780178,0.010301627726038024
0.018001800180018002,0.0072856837903934974
