Time (s),Amplitude
0.0,0.0280551729164853
0.00020002000200020003,0.027897565272946588
0.00040004000400040005,0.028644547664424744
0.0006000600060006001,0.029099254808548997
0.0008000800080008001,0.027691836180484264
0.001000100010001,0.02739868385253135
0.0012001200120012002,0.028236336800198197
0.0014001400140014,0.02708709027020511
0.0016001600160016002,0.025327806109386893
0.0018001800180018003,0.024766983312412526
0.002000200020002,0.023170509382834385
0.0022002200220022,0.022112970171891302
0.0024002400240024004,0.021307995613332555
0.0026002600260026003,0.018968038616581494
0.0028002800280028,0.01844286491012777
0.0030003000300030005,0.01917194542252111
0.0032003200320032004,0.01935698539872901
0.0034003400340034003,0.020301814447436953
0.0036003600360036006,0.019733158665954046
0.0038003800380038005,0.019927541778547858
0.004000400040004,0.022037446298678924
0.0042004200420042,0.021361058953084523
0.0044004400440044,0.02095747132641698
0.004600460046004601,0.01989453446568625
0.004800480048004801,0.020458035847896166
0.005000500050005001,0.02108401617717621
0.005200520052005201,0.02074829702289962
0.0054005400540054005,0.021840524135275895
0.0056005600560056,0.021733267117962512
0.005800580058005801,0.0221524216960293
0.006000600060006001,0.022775365453683208
0.006200620062006201,0.02454450955637397
0.006400640064006401,0.023339997669853767
0.006600660066006601,0.02233991947412932
0.006800680068006801,0.02299202411827633
0.0070007000700070005,0.021708111340197046
0.007200720072007201,0.021897397495310496
0.007400740074007401,0.02060859602251796
0.007600760076007601,0.021353048566158935
0.007800780078007801,0.023346922419652236
0.008000800080008,0.024498829666155287
0.008200820082008202,0.024432749848125976
0.0084008400840084,0.02414470807734798
0.008600860086008601,0.023746315176950156
0.0088008800880088,0.02308309708595357
0.009000900090009001,0.02394807202388729
0.009200920092009202,0.02515514731892533
0.009400940094009401,0.02683552929360424
0.009600960096009602,0.026612801365000587
0.0098009800980098,0.0255698627103255
0.010001000100010001,0.02715187467624311
0.0102010201020102,0.027534963827325905
0.010401040104010401,0.0281838966199768
0.010601060106010602,0.029967367240687628
0.010801080108010801,0.031081280299251786
0.011001100110011002,0.0310871482606822
0.0112011201120112,0.029956536128149344
0.011401140114011402,0.030346335519894296
0.011601160116011602,0.031281387928209434
0.011801180118011801,0.031800520922171865
0.012001200120012002,0.03087905236957151
0.012201220122012201,0.03072100423365049
0.012401240124012402,0.030320037779681192
0.012601260126012601,0.031032593953006133
0.012801280128012802,0.03348250978385011
0.013001300130013002,0.03474113230026313
0.013201320132013201,0.03442333162479455
0.013401340134013402,0.03512174371885815
0.013601360136013601,0.034759574858308766
0.013801380138013802,0.034139889834721264
0.014001400140014001,0.035105500355788626
0.014201420142014202,0.03593799994748715
0.014401440144014403,0.03500318527822102
0.014601460146014602,0.034827104662162815
0.014801480148014802,0.032041574500941264
0.015001500150015001,0.033578085192618956
0.015201520152015202,0.0333662006253924
0.015401540154015403,0.03281574612686791
0.015601560156015602,0.03254891264181588
0.0158015801580158,0.03135249211994404
0.016001600160016,0.032802944474212864
0.016201620162016202,0.03417997062216366
0.016401640164016403,0.03509076868356227
0.0166016601660166,0.03377438754055868
0.0168016801680168,0.0333188433361519
0.017001700170017002,0.03394179760017356
0.017201720172017203,0.03526417156242719
0.017401740174017404,0.03512704822460021
0.0176017601760176,0.034668260409176005
0.0178017801780178,0.03531410431127794
0.018001800180018002,0.03528622662486994
0.018201820182018203,0.035422803058997546
0.018401840184018404,0.03403280179993944
0.0186018601860186,0.03370378012819989
0.018801880188018802,0.03337033182220744
0.019001900190019003,0.032882985782119074
0.019201920192019203,0.034275754445485654
0.019401940194019404,0.034714316252005835
0.0196019601960196,0.034560893919880015
0.019801980198019802,0.03414258476339272
0.020002000200020003,0.03345605686409853
0.020202020202020204,0.03435042810091049
0.0204020402040204,0.03504768004487528
0.020602060206020602,0.03557610737994327
0.020802080208020803,0.036996029916506856
0.021002100210021003,0.03867215448106189
0.021202120212021204,0.04026433090982406
0.0214021402140214,0.03946245622009681
0.021602160216021602,0.0391524639245662
0.021802180218021803,0.03853523972430218
0.022002200220022004,0.03759957297817548
0.022202220222022204,0.03934060897051284
0.0224022402240224,0.04089575437896258
0.022602260226022602,0.04290694353717297
0.022802280228022803,0.04159966053819299
0.023002300230023004,0.04147138961785674
0.023202320232023205,0.04112176125695752
0.023402340234023402,0.04077568850502785
0.023602360236023603,0.04259656630142491
0.023802380238023804,0.04291718580669465
0.024002400240024004,0.04261971404897562
0.0242024202420242,0.0415907783439125
0.024402440244024402,0.04248756940755775
0.024602460246024603,0.04101654321129801
0.024802480248024804,0.04228679201016515
0.025002500250025005,0.04309252248323467
0.025202520252025202,0.0405448586752412
0.025402540254025403,0.03991058781253823
0.025602560256025603,0.039939527246563494
0.025802580258025804,0.0390974230482809
0.026002600260026005,0.03838041629205071
0.026202620262026202,0.03937021229888176
0.026402640264026403,0.039389694489513606
0.026602660266026604,0.04059149525917671
0.026802680268026804,0.04066847684856107
0.027002700270027005,0.04229683464221981
0.027202720272027203,0.041272988728498265
0.027402740274027403,0.041601374803938364
0.027602760276027604,0.04243756267324228
